,CustomerID,Amount,Frequency,Recency,Cluster_Id
1529,14434.0,1372.8,12,21,0
1530,14436.0,89.06,9,98,0
1531,14437.0,63.0,5,365,1
1532,14438.0,131.9,9,305,1
1533,14439.0,2661.24,32,319,1
1534,14440.0,2357.6800000000003,55,7,0
1535,14441.0,1712.89,51,0,0
1536,14442.0,1589.82,63,204,1
1537,14443.0,1420.2,93,53,0
1538,14446.0,1039.58,293,0,0
1539,14447.0,1163.23,70,18,0
1540,14448.0,375.35,20,8,0
1541,14449.0,907.1,258,18,0
1542,14450.0,483.25,40,180,1
1543,14451.0,662.59,109,59,0
1544,14452.0,264.44,62,10,0
1545,14453.0,119.93,22,189,1
1546,14456.0,3062.4,970,4,0
1547,14457.0,113.64,4,310,1
1548,14459.0,1837.92,37,154,1
1549,14460.0,434.34,16,109,0
1550,14461.0,2103.06,180,147,0
1551,14462.0,2004.02,240,65,0
1552,14463.0,529.62,6,97,0
1553,14465.0,1058.6200000000001,130,246,1
1554,14466.0,2272.4,72,28,0
1555,14467.0,598.76,90,17,0
1556,14470.0,461.19,43,11,0
1557,14472.0,1936.84,281,103,0
1558,14473.0,234.34000000000003,7,73,0
1559,14474.0,547.66,29,45,0
1560,14475.0,925.85,42,71,0
1561,14476.0,215.7,19,256,1
1562,14477.0,1309.6,10,19,0
1563,14479.0,316.25,18,253,1
1564,14480.0,279.05,13,10,0
1565,14481.0,636.51,30,164,1
1566,14482.0,2068.15,144,17,0
1567,14483.0,137.1,9,281,1
1568,14484.0,321.92,14,49,0
1569,14485.0,165.75,47,38,0
1570,14487.0,1196.33,144,26,0
1571,14488.0,1064.28,46,67,0
1572,14489.0,463.38,30,206,1
1573,14491.0,340.93,17,174,1
1574,14493.0,2383.2400000000002,120,6,0
1575,14494.0,139.56,7,25,0
1576,14495.0,123.8,6,50,0
1577,14496.0,538.8100000000001,19,311,1
1578,14497.0,475.37,29,308,1
1579,14498.0,1957.32,193,42,0
1580,14499.0,815.32,194,25,0
1581,14500.0,356.85,7,87,0
1582,14501.0,251.21,10,183,1
1583,14502.0,2470.67,624,19,0
1584,14503.0,3543.26,164,2,0
1585,14504.0,673.26,107,46,0
1586,14505.0,5905.64,799,16,0
1587,14506.0,2012.17,316,16,0
1588,14507.0,1383.18,96,23,0
1589,14508.0,276.42,57,21,0
1590,14511.0,1314.81,68,10,0
1591,14512.0,275.28,23,187,1
1592,14513.0,455.59000000000003,12,100,0
1593,14514.0,1055.35,73,60,0
1594,14515.0,2102.09,101,17,0
1595,14517.0,330.45,18,32,0
1596,14518.0,174.37,16,63,0
1597,14520.0,270.6,4,1,0
1598,14522.0,974.54,17,23,0
1599,14523.0,241.09,12,107,0
1600,14524.0,1867.68,203,31,0
1601,14525.0,4332.2,291,19,0
1602,14527.0,8508.82,972,2,0
1603,14528.0,364.21999999999997,18,36,0
1604,14529.0,620.04,229,59,0
1605,14530.0,2925.91,216,25,0
1606,14532.0,932.85,64,235,1
1607,14533.0,1949.72,62,24,0
1608,14534.0,4447.05,519,2,0
1609,14535.0,2864.19,330,59,0
1610,14536.0,171.8,19,259,1
1611,14537.0,355.56,10,57,0
1612,14538.0,388.25,19,64,0
1613,14539.0,537.48,32,15,0
1614,14540.0,996.26,76,9,0
1615,14541.0,1461.65,111,58,0
1616,14542.0,103.25,5,185,1
1617,14543.0,3630.33,72,28,0
1618,14544.0,2024.45,114,23,0
1619,14546.0,2578.09,399,4,0
1620,14547.0,4007.54,366,3,0
1621,14548.0,652.8,4,150,1
1622,14549.0,289.24,56,310,1
1623,14550.0,765.62,48,10,0
1624,14551.0,186.23,10,17,0
1625,14552.0,165.07,58,151,1
1626,14553.0,859.27,113,18,0
1627,14554.0,2381.04,216,9,0
1628,14555.0,324.14,21,56,0
1629,14557.0,788.38,16,84,0
1630,14560.0,2237.77,74,6,0
1631,14561.0,1080.76,69,75,0
1632,14562.0,5074.77,423,3,0
1633,14565.0,3099.12,127,95,0
1634,14566.0,1432.0,4,110,0
1635,14567.0,1530.3600000000001,33,56,0
1636,14569.0,227.39,12,0,0
1637,14570.0,218.06,29,280,1
1638,14572.0,2832.84,270,2,0
1639,14573.0,1653.42,235,179,1
1640,14576.0,35.400000000000006,1,371,1
1641,14577.0,859.71,123,12,0
1642,14578.0,168.63,24,2,0
1643,14581.0,138.6,17,16,0
1644,14582.0,114.11,6,40,0
1645,14583.0,1052.55,330,5,0
1646,14584.0,1042.26,100,168,1
1647,14585.0,157.05,29,49,0
1648,14586.0,237.36,19,276,1
1649,14587.0,1601.14,383,18,0
1650,14589.0,39.75,3,371,1
1651,14591.0,1447.14,197,14,0
1652,14592.0,570.46,164,34,0
1653,14593.0,617.99,152,21,0
1654,14594.0,379.83,53,6,0
1655,14595.0,1740.6,102,19,0
1656,14597.0,883.15,55,10,0
1657,14598.0,221.97,50,43,0
1658,14600.0,393.33000000000004,25,305,1
1659,14601.0,213.96,7,10,0
1660,14603.0,660.0,2,274,1
1661,14606.0,12156.65,2700,0,0
1662,14607.0,16569.5,86,15,0
1663,14608.0,1785.15,20,3,0
1664,14609.0,601.56,4,71,0
1665,14616.0,406.08000000000004,3,242,1
1666,14618.0,553.44,16,8,0
1667,14619.0,394.44,20,245,1
1668,14620.0,412.78000000000003,26,205,1
1669,14621.0,1788.3600000000001,92,0,0
1670,14622.0,320.58000000000004,21,184,1
1671,14623.0,889.25,134,31,0
1672,14624.0,225.85,13,56,0
1673,14625.0,899.63,53,195,1
1674,14626.0,2791.27,122,23,0
1675,14628.0,671.96,24,90,0
1676,14629.0,959.01,152,3,0
1677,14631.0,1006.98,41,50,0
1678,14632.0,114.56,8,262,1
1679,14633.0,344.90000000000003,20,265,1
1680,14636.0,609.85,28,35,0
1681,14638.0,443.6,16,50,0
1682,14639.0,2984.49,172,51,0
1683,14640.0,2125.08,106,23,0
1684,14641.0,110.46,7,21,0
1685,14642.0,96.12,2,58,0
1686,14643.0,693.8100000000001,31,169,1
1687,14644.0,830.76,26,67,0
1688,14645.0,597.09,30,156,1
1689,14646.0,280206.02,2076,1,2
1690,14647.0,243.22,30,200,1
1691,14649.0,1417.29,199,4,0
1692,14651.0,654.6,102,66,0
1693,14652.0,114.18,29,76,0
1694,14653.0,1947.55,237,0,0
1695,14655.0,1932.23,49,7,0
1696,14656.0,291.05,80,168,1
1697,14657.0,848.22,126,17,0
1698,14658.0,247.15,29,4,0
1699,14659.0,2529.93,253,8,0
1700,14660.0,285.74,30,86,0
1701,14661.0,107.95,4,26,0
1702,14662.0,771.17,168,28,0
1703,14664.0,637.89,99,19,0
1704,14665.0,1835.7,90,60,0
1705,14666.0,195.25,14,23,0
1706,14667.0,9241.2,573,10,0
1707,14669.0,1269.99,170,241,1
1708,14670.0,411.53,132,279,1
1709,14672.0,765.55,61,234,1
1710,14673.0,1736.4,74,2,0
1711,14675.0,604.75,102,15,0
1712,14676.0,2548.2400000000002,42,30,0
1713,14680.0,28754.11,258,24,0
1714,14681.0,498.95,7,70,0
1715,14682.0,52.0,2,187,1
1716,14684.0,1236.28,421,25,0
1717,14687.0,628.38,15,106,0
1718,14688.0,5630.87,327,7,0
1719,14689.0,112.8,13,208,1
1720,14690.0,371.7,50,43,0
1721,14691.0,2114.33,71,30,0
1722,14692.0,591.55,68,136,0
1723,14693.0,172.9,8,264,1
1724,14696.0,2078.95,130,3,0
1725,14697.0,188.60999999999999,22,217,1
1726,14698.0,1250.76,210,1,0
1727,14699.0,109.13000000000001,8,213,1
1728,14700.0,2235.3,115,31,0
1729,14701.0,2549.37,335,10,0
1730,14702.0,3292.14,347,0,0
1731,14703.0,318.17,22,14,0
1732,14704.0,1546.91,415,10,0
1733,14705.0,179.0,1,198,1
1734,14708.0,1126.37,28,2,0
1735,14709.0,4921.04,196,14,0
1736,14710.0,606.13,139,13,0
1737,14711.0,2868.8,357,9,0
1738,14712.0,917.07,25,28,0
1739,14713.0,2666.36,339,8,0
1740,14714.0,160.19,10,23,0
1741,14715.0,867.38,71,24,0
1742,14716.0,329.68,55,42,0
1743,14719.0,1602.13,237,1,0
1744,14720.0,663.81,37,5,0
1745,14722.0,187.92000000000002,29,146,1
1746,14723.0,1158.3,278,9,0
1747,14725.0,718.08,52,24,0
1748,14727.0,268.58,10,273,1
1749,14729.0,313.49,71,373,1
1750,14730.0,2005.06,501,0,0
1751,14731.0,380.02,45,46,0
1752,14732.0,2702.4900000000002,147,7,0
1753,14733.0,9585.91,202,15,0
1754,14735.0,6065.69,194,3,0
1755,14737.0,1164.55,17,3,0
1756,14738.0,1314.45,54,42,0
1757,14739.0,3902.28,60,3,0
1758,14740.0,1448.21,89,196,1
1759,14741.0,1400.34,59,11,0
1760,14744.0,1099.98,26,15,0
1761,14745.0,1220.26,69,112,0
1762,14747.0,328.2,18,248,1
1763,14748.0,1415.75,89,28,0
1764,14752.0,389.64,5,43,0
1765,14753.0,563.15,30,86,0
1766,14754.0,638.05,41,44,0
1767,14755.0,5010.28,235,9,0
1768,14756.0,738.96,38,14,0
1769,14757.0,420.5,19,74,0
1770,14758.0,1484.06,71,144,1
1771,14759.0,1625.97,102,4,0
1772,14760.0,89.2,5,296,1
1773,14761.0,255.9,11,58,0
1774,14762.0,300.52,21,263,1
1775,14764.0,278.3,6,46,0
1776,14765.0,254.11,39,28,0
1777,14766.0,2473.37,135,7,0
1778,14768.0,192.60000000000002,5,16,0
1779,14769.0,10674.75,1090,2,0
1780,14770.0,876.42,52,231,1
1781,14772.0,139.26,9,111,0
1782,14775.0,1011.9,60,57,0
1783,14776.0,2538.3,117,50,0
1784,14778.0,730.86,35,126,0
1785,14779.0,386.15,41,280,1
1786,14780.0,447.68,27,54,0
1787,14782.0,200.10000000000002,6,319,1
1788,14784.0,289.99,15,25,0
1789,14785.0,77.4,3,9,0
1790,14788.0,679.4399999999999,30,6,0
1791,14789.0,197.64,6,28,0
1792,14790.0,745.06,46,16,0
1793,14792.0,6.2,2,63,0
1794,14793.0,228.99,14,20,0
1795,14794.0,1319.91,80,2,0
1796,14795.0,131.45000000000002,6,165,1
1797,14796.0,8022.49,1141,0,0
1798,14798.0,173.74,12,52,0
1799,14799.0,157.7,13,50,0
1800,14800.0,4339.74,385,47,0
1801,14801.0,193.14,59,60,0
1802,14803.0,845.55,44,161,1
1803,14804.0,353.27,12,8,0
1804,14805.0,554.65,47,14,0
1805,14806.0,193.39000000000001,11,74,0
1806,14808.0,2741.17,235,39,0
1807,14810.0,2087.88,255,40,0
1808,14813.0,155.43,30,369,1
1809,14815.0,778.5,53,36,0
1810,14816.0,271.85,4,196,1
1811,14817.0,1110.34,63,199,1
1812,14818.0,657.8,48,73,0
1813,14819.0,272.07,13,63,0
1814,14820.0,507.29,29,20,0
1815,14821.0,48.800000000000004,2,366,1
1816,14823.0,321.43,70,179,1
1817,14824.0,1127.71,29,9,0
1818,14825.0,2226.91,121,3,0
1819,14828.0,2139.76,17,196,1
1820,14829.0,697.55,42,28,0
1821,14830.0,197.13,40,52,0
1822,14834.0,1720.3,67,17,0
1823,14836.0,102.44999999999999,6,9,0
1824,14837.0,1649.5,108,89,0
1825,14840.0,62.85,4,267,1
1826,14841.0,3295.76,138,52,0
1827,14842.0,2824.69,145,43,0
1828,14844.0,3189.81,130,63,0
1829,14847.0,309.4,13,148,1
1830,14849.0,7930.54,388,21,0
1831,14850.0,325.75,21,311,1
1832,14851.0,511.35,28,22,0
1833,14852.0,2836.69,143,57,0
1834,14853.0,475.8,9,23,0
1835,14854.0,2759.83,127,77,0
1836,14855.0,645.65,20,118,0
1837,14856.0,1311.3799999999999,66,35,0
1838,14857.0,1173.12,60,59,0
1839,14859.0,1353.74,58,12,0
1840,14860.0,170.32,11,18,0
1841,14861.0,125.79,6,51,0
1842,14862.0,841.1999999999999,48,25,0
1843,14863.0,266.76,11,28,0
1844,14865.0,52.2,4,6,0
1845,14866.0,14389.9,99,10,0
1846,14867.0,710.28,36,185,1
1847,14868.0,2953.59,144,2,0
1848,14869.0,725.7,71,8,0
1849,14870.0,327.25,13,261,1
1850,14871.0,522.38,98,2,0
1851,14873.0,519.68,28,209,1
1852,14875.0,1465.3200000000002,47,107,0
1853,14878.0,1485.54,124,12,0
1854,14880.0,706.19,47,76,0
1855,14881.0,255.4,17,19,0
1856,14882.0,589.7,11,26,0
1857,14883.0,761.59,53,18,0
1858,14885.0,765.3199999999999,15,131,0
1859,14886.0,364.8,18,252,1
1860,14887.0,1862.0,6,78,0
1861,14888.0,369.2,20,206,1
1862,14889.0,135.9,10,335,1
1863,14890.0,125.65,7,253,1
1864,14891.0,554.38,33,147,1
1865,14893.0,1237.8500000000001,73,9,0
1866,14894.0,655.75,23,84,0
1867,14895.0,11138.710000000001,498,7,0
1868,14896.0,468.77000000000004,43,204,1
1869,14897.0,1366.38,55,7,0
1870,14898.0,1303.52,116,22,0
1871,14901.0,1421.29,96,10,0
1872,14902.0,332.66,20,25,0
1873,14903.0,2810.63,355,20,0
1874,14904.0,1025.44,69,1,0
1875,14905.0,616.15,17,157,1
1876,14907.0,3501.1,165,2,0
1877,14908.0,277.8,9,73,0
1878,14910.0,434.35,30,2,0
1879,14911.0,143825.06,5675,0,2
1880,14912.0,867.85,27,16,0
1881,14913.0,1227.43,87,35,0
1882,14915.0,307.48,12,90,0
1883,14916.0,1268.98,77,70,0
1884,14918.0,1610.15,45,115,0
1885,14920.0,977.77,57,212,1
1886,14921.0,1316.07,78,29,0
1887,14923.0,749.1,44,50,0
1888,14924.0,310.05,10,245,1
1889,14929.0,223.88,11,31,0
1890,14930.0,2372.86,128,108,0
1891,14931.0,1257.68,41,4,0
1892,14932.0,363.53,17,365,1
1893,14934.0,1890.94,87,81,0
1894,14935.0,1784.71,10,296,1
1895,14936.0,8137.02,364,33,0
1896,14937.0,1621.88,34,56,0
1897,14944.0,5900.25,170,29,0
1898,14946.0,100.9,3,13,0
1899,14947.0,290.82,14,71,0
1900,14948.0,1101.97,63,22,0
1901,14950.0,371.2,19,18,0
1902,14951.0,311.69,20,78,0
1903,14952.0,8099.49,138,59,0
1904,14953.0,289.82,55,24,0
1905,14954.0,336.17,85,11,0
1906,14957.0,58.49,12,252,1
1907,14958.0,499.68,42,146,1
1908,14959.0,695.42,59,63,0
1909,14960.0,221.27,27,7,0
1910,14961.0,7044.68,312,10,0
1911,14962.0,126.7,5,270,1
1912,14963.0,1487.8,198,9,0
1913,14964.0,206.21,13,246,1
1914,14965.0,599.0,83,95,0
1915,14966.0,191.32,38,14,0
1916,14967.0,463.8,6,49,0
1917,14968.0,147.59,37,29,0
1918,14970.0,1592.06,34,67,0
1919,14971.0,1116.57,160,34,0
1920,14972.0,114.77,18,127,0
1921,14973.0,1314.45,32,106,0
1922,14974.0,114.39,21,36,0
1923,14975.0,279.94,11,56,0
1924,14976.0,790.86,72,56,0
1925,14978.0,1931.42,216,71,0
1926,14981.0,102.12,8,245,1
1927,14984.0,213.27,41,18,0
1928,14985.0,296.75,87,197,1
1929,14987.0,326.4,4,15,0
1930,14988.0,334.54,40,211,1
1931,14995.0,233.23000000000002,61,38,0
1932,14997.0,546.1999999999999,26,45,0
1933,14998.0,429.87,75,169,1
1934,15000.0,490.52,77,47,0
1935,15002.0,1641.76,115,115,0
1936,15004.0,1246.32,158,146,0
1937,15005.0,6316.57,1119,15,0
1938,15006.0,502.09,144,50,0
1939,15007.0,156.91,12,158,1
1940,15009.0,1261.78,182,11,0
1941,15010.0,308.94,20,35,0
1942,15012.0,423.04,128,53,0
1943,15014.0,260.17,35,42,0
1944,15016.0,170.04,20,172,1
1945,15017.0,125.58,20,33,0
1946,15018.0,496.21000000000004,31,38,0
1947,15019.0,266.0,70,266,1
1948,15021.0,1914.82,472,8,0
1949,15022.0,905.04,135,11,0
1950,15023.0,6802.76,562,2,0
1951,15024.0,1661.33,155,9,0
1952,15025.0,377.01,72,32,0
1953,15026.0,469.0,61,79,0
1954,15027.0,1066.1499999999999,35,30,0
1955,15028.0,627.13,48,7,0
1956,15030.0,518.28,7,71,0
1957,15031.0,668.14,111,3,0
1958,15032.0,4959.1,52,255,1
1959,15033.0,2586.67,510,4,0
1960,15034.0,4308.61,394,15,0
1961,15035.0,252.73000000000002,27,89,0
1962,15036.0,465.55,127,71,0
1963,15038.0,705.49,130,58,0
1964,15039.0,19914.44,1502,9,0
1965,15041.0,180.35,67,169,1
1966,15042.0,135.93,5,198,1
1967,15043.0,537.0,3,30,0
1968,15044.0,7700.2300000000005,453,18,0
1969,15045.0,735.66,12,151,1
1970,15046.0,5213.7699999999995,206,8,0
1971,15047.0,343.62,22,269,1
1972,15048.0,384.05,97,64,0
1973,15049.0,121.17000000000002,3,273,1
1974,15050.0,1782.09,78,24,0
1975,15051.0,1391.61,143,22,0
1976,15052.0,215.78,30,318,1
1977,15053.0,697.79,71,4,0
1978,15054.0,302.1,114,11,0
1979,15057.0,1489.5,25,274,1
1980,15058.0,2124.9900000000002,276,24,0
1981,15059.0,1337.72,237,40,0
1982,15060.0,303.09,121,7,0
1983,15061.0,54534.14,403,3,0
1984,15062.0,987.86,57,70,0
1985,15063.0,370.79999999999995,5,212,1
1986,15065.0,3158.13,155,37,0
1987,15066.0,893.59,42,52,0
1988,15067.0,1744.76,82,77,0
1989,15068.0,553.36,104,45,0
1990,15069.0,1109.53,70,178,1
1991,15070.0,106.2,1,372,1
1992,15071.0,982.07,26,93,0
1993,15073.0,1043.41,54,9,0
1994,15074.0,748.87,42,104,0
1995,15075.0,773.03,27,77,0
1996,15076.0,880.85,49,172,1
1997,15078.0,9743.11,440,6,0
1998,15079.0,895.61,47,212,1
1999,15081.0,504.8,33,21,0
2000,15083.0,88.2,5,256,1
2001,15087.0,306.94,15,281,1
2002,15088.0,1160.07,57,20,0
2003,15089.0,2420.84,145,9,0
2004,15090.0,381.32,23,307,1
2005,15091.0,480.71,30,67,0
2006,15092.0,457.81,26,214,1
2007,15093.0,4597.02,108,17,0
2008,15095.0,1370.6,47,103,0
2009,15096.0,219.39000000000001,11,42,0
2010,15097.0,248.08,25,3,0
2011,15098.0,39916.5,3,181,1
2012,15099.0,410.48,23,83,0
2013,15100.0,876.0,3,333,1
2014,15101.0,317.53,8,8,0
2015,15103.0,703.36,35,30,0
2016,15104.0,1027.44,69,196,1
2017,15105.0,2298.93,101,17,0
2018,15106.0,1422.52,100,17,0
2019,15107.0,319.5,16,310,1
2020,15108.0,1300.25,60,141,0
2021,15109.0,484.95,28,245,1
2022,15110.0,996.1,35,23,0
2023,15111.0,1567.48,84,28,0
2024,15113.0,3609.33,100,9,0
2025,15114.0,2760.56,197,29,0
2026,15115.0,340.11,21,17,0
2027,15116.0,1352.75,45,17,0
2028,15117.0,1551.78,79,14,0
2029,15118.0,244.8,1,133,0
2030,15119.0,266.4,14,245,1
2031,15120.0,358.82,21,133,0
2032,15121.0,457.72,28,49,0
2033,15122.0,1633.78,82,113,0
2034,15123.0,2199.31,106,6,0
2035,15124.0,184.19,15,22,0
2036,15125.0,11528.48,127,24,0
2037,15127.0,406.53,16,65,0
2038,15128.0,1471.0,102,59,0
2039,15129.0,3447.4,84,49,0
2040,15130.0,330.11,22,169,1
2041,15132.0,977.9300000000001,52,17,0
2042,15133.0,982.42,29,127,0
2043,15134.0,1387.99,73,14,0
2044,15135.0,139.05,9,238,1
2045,15136.0,1286.7,68,2,0
2046,15139.0,178.96,13,239,1
2047,15140.0,2354.25,80,51,0
2048,15142.0,498.74,26,45,0
2049,15143.0,259.45,14,225,1
2050,15144.0,6580.44,217,7,0
2051,15145.0,1194.73,67,3,0
2052,15146.0,1327.16,91,164,1
2053,15147.0,623.5,28,239,1
2054,15148.0,301.29,20,10,0
2055,15149.0,520.8000000000001,23,133,0
2056,15150.0,5314.47,343,16,0
2057,15152.0,4745.69,271,9,0
2058,15153.0,329.25,22,30,0
2059,15154.0,296.42,85,74,0
2060,15156.0,961.49,55,0,0
2061,15157.0,1936.07,125,3,0
2062,15158.0,401.40000000000003,7,44,0
2063,15159.0,18641.010000000002,710,1,0
2064,15160.0,158.16,4,356,1
2065,15163.0,304.47,29,17,0
2066,15164.0,843.05,103,68,0
2067,15165.0,487.75,27,372,1
2068,15167.0,163.0,41,320,1
2069,15168.0,106.56,5,25,0
2070,15171.0,1289.5,5,330,1
2071,15172.0,1624.05,110,8,0
2072,15174.0,135.75,11,322,1
2073,15175.0,224.14,23,71,0
2074,15178.0,40.5,3,259,1
2075,15179.0,2206.95,93,17,0
2076,15180.0,87.5,6,366,1
2077,15181.0,689.4799999999999,16,65,0
2078,15182.0,622.85,29,153,1
2079,15184.0,406.76,63,28,0
2080,15185.0,310.62,21,69,0
2081,15186.0,411.41,19,13,0
2082,15187.0,4777.18,91,1,0
2083,15189.0,16225.39,212,0,0
2084,15192.0,1044.32,51,119,0
2085,15193.0,499.32,19,60,0
2086,15194.0,7616.53,310,2,0
2087,15195.0,3861.0,1,2,0
2088,15197.0,1079.6100000000001,32,10,0
2089,15198.0,193.64,10,91,0
2090,15199.0,1268.7,13,58,0
2091,15201.0,1236.54,69,86,0
2092,15203.0,1827.8,142,25,0
2093,15204.0,316.58,9,356,1
2094,15205.0,653.24,37,84,0
2095,15206.0,420.29999999999995,9,9,0
2096,15208.0,870.12,42,0,0
2097,15210.0,331.18,20,224,1
2098,15211.0,894.4100000000001,52,59,0
2099,15212.0,101.8,5,240,1
2100,15213.0,328.35,24,318,1
2101,15214.0,1661.44,110,1,0
2102,15215.0,734.94,35,46,0
2103,15216.0,96.6,2,87,0
2104,15218.0,5756.89,166,10,0
2105,15219.0,305.75,9,175,1
2106,15220.0,1778.96,117,51,0
2107,15221.0,403.25,5,365,1
2108,15222.0,585.0,5,318,1
2109,15223.0,755.75,20,225,1
2110,15224.0,322.08,14,357,1
2111,15225.0,409.40000000000003,23,233,1
2112,15226.0,154.41,8,310,1
2113,15227.0,1219.4,58,36,0
2114,15228.0,3386.71,125,65,0
2115,15230.0,429.6,23,238,1
2116,15232.0,612.06,31,112,0
2117,15234.0,197.0,14,276,1
2118,15235.0,2247.51,143,217,1
2119,15236.0,321.05,15,298,1
2120,15237.0,1412.32,99,1,0
2121,15238.0,1071.99,50,28,0
2122,15239.0,780.59,49,9,0
2123,15240.0,1706.57,78,44,0
2124,15241.0,1756.44,110,66,0
2125,15243.0,316.68,22,73,0
2126,15244.0,631.57,34,64,0
2127,15245.0,2515.84,89,133,0
2128,15246.0,514.15,33,237,1
2129,15247.0,356.0,6,121,0
2130,15249.0,6688.46,350,31,0
2131,15251.0,10484.99,111,8,0
2132,15252.0,740.78,44,35,0
2133,15253.0,918.1999999999999,53,15,0
2134,15254.0,300.36,18,126,0
2135,15255.0,890.85,47,66,0
2136,15256.0,98.45,6,148,1
2137,15257.0,317.15,7,282,1
2138,15258.0,623.16,34,168,1
2139,15260.0,1810.77,77,99,0
2140,15261.0,254.82,19,134,0
2141,15262.0,178.95000000000002,10,323,1
2142,15263.0,156.51,12,106,0
2143,15264.0,393.74,23,63,0
2144,15265.0,1506.1200000000001,82,150,1
2145,15266.0,119.3,6,337,1
2146,15267.0,1717.36,11,21,0
2147,15269.0,408.8,2,23,0
2148,15270.0,2379.49,41,15,0
2149,15271.0,2507.07,274,6,0
2150,15272.0,721.94,63,56,0
2151,15274.0,716.57,47,3,0
2152,15275.0,615.14,41,37,0
2153,15276.0,135.31,52,65,0
2154,15277.0,255.89999999999998,12,46,0
2155,15279.0,290.51,19,354,1
2156,15280.0,113.12,16,171,1
2157,15281.0,2332.15,139,58,0
2158,15286.0,240.55,3,49,0
2159,15287.0,486.69,20,21,0
2160,15288.0,2306.52,88,42,0
2161,15289.0,939.78,58,28,0
2162,15290.0,7943.22,204,4,0
2163,15291.0,4668.3,103,25,0
2164,15292.0,180.94,25,200,1
2165,15296.0,3672.86,194,50,0
2166,15297.0,641.94,39,9,0
2167,15298.0,4799.9,192,1,0
2168,15299.0,4507.01,7,66,0
2169,15300.0,496.44,28,63,0
2170,15301.0,5070.35,243,50,0
2171,15303.0,574.02,31,289,1
2172,15304.0,694.4000000000001,23,60,0
2173,15306.0,1174.35,58,63,0
2174,15307.0,205.3,12,95,0
2175,15308.0,310.47,19,273,1
2176,15311.0,60767.9,2379,0,2
2177,15312.0,924.85,47,74,0
2178,15313.0,52.0,1,109,0
2179,15314.0,327.97,24,198,1
2180,15315.0,570.5,37,63,0
2181,15316.0,165.0,1,326,1
2182,15318.0,312.62,33,3,0
2183,15319.0,204.5,16,283,1
2184,15320.0,267.13,36,43,0
2185,15321.0,2748.31,95,70,0
2186,15322.0,679.68,42,85,0
2187,15325.0,162.29,49,103,0
2188,15326.0,311.71,29,333,1
2189,15327.0,208.75,10,52,0
2190,15329.0,1049.7,57,38,0
2191,15330.0,714.96,13,31,0
2192,15332.0,1661.06,35,365,1
2193,15333.0,1028.56,16,207,1
2194,15334.0,351.67,99,156,1
2195,15335.0,173.97,36,53,0
2196,15339.0,574.07,86,65,0
2197,15341.0,2020.52,17,80,0
2198,15342.0,406.09,24,129,0
2199,15343.0,364.5,21,86,0
2200,15344.0,563.94,26,0,0
2201,15345.0,393.54,20,45,0
2202,15346.0,252.42000000000002,17,332,1
2203,15347.0,201.60000000000002,5,365,1
2204,15348.0,158.04,9,71,0
2205,15349.0,473.81,72,157,1
2206,15350.0,115.65,5,372,1
2207,15351.0,1960.1100000000001,225,11,0
2208,15353.0,777.02,63,254,1
2209,15355.0,277.05,14,28,0
2210,15356.0,2766.5,519,30,0
2211,15358.0,8347.2,551,4,0
2212,15360.0,427.93,13,39,0
2213,15361.0,418.92,7,361,1
2214,15363.0,326.0,16,372,1
2215,15364.0,913.19,29,95,0
2216,15365.0,2314.32,114,25,0
2217,15366.0,602.51,44,74,0
2218,15367.0,1877.59,95,56,0
2219,15368.0,446.94000000000005,4,20,0
2220,15370.0,2386.05,94,40,0
2221,15372.0,2007.3999999999999,27,136,0
2222,15373.0,2415.91,132,7,0
2223,15374.0,168.0,3,128,0
2224,15376.0,1233.3600000000001,117,39,0
2225,15379.0,3703.29,194,168,1
2226,15380.0,1690.2600000000002,36,8,0
2227,15381.0,596.85,8,213,1
2228,15382.0,5955.71,302,14,0
2229,15384.0,642.41,41,169,1
2230,15385.0,316.88,12,39,0
2231,15386.0,394.14,31,185,1
2232,15388.0,140.54,10,269,1
2233,15389.0,500.0,1,171,1
2234,15392.0,1535.53,84,4,0
2235,15393.0,231.86,12,15,0
2236,15394.0,2183.54,85,9,0
2237,15395.0,107.45,7,325,1
2238,15396.0,288.18,14,112,0
2239,15397.0,94.0,6,289,1
2240,15398.0,1345.53,73,15,0
2241,15399.0,815.77,50,0,0
2242,15400.0,716.2,12,91,0
2243,15402.0,626.77,42,148,1
2244,15405.0,349.1,8,188,1
2245,15406.0,510.71000000000004,53,30,0
2246,15407.0,1056.44,153,33,0
2247,15408.0,267.18,34,263,1
2248,15410.0,3450.84,122,83,0
2249,15411.0,1358.88,99,25,0
2250,15412.0,190.53,10,170,1
2251,15414.0,774.9000000000001,39,9,0
2252,15415.0,572.8100000000001,48,312,1
2253,15416.0,3984.32,192,64,0
2254,15417.0,508.8,28,84,0
2255,15419.0,135.86,8,24,0
2256,15421.0,950.36,53,58,0
2257,15422.0,97.7,6,322,1
2258,15423.0,43.5,2,37,0
2259,15424.0,383.34,17,253,1
2260,15426.0,1447.39,292,18,0
2261,15427.0,1483.14,306,32,0
2262,15428.0,93.78,6,14,0
2263,15429.0,397.35,82,26,0
2264,15432.0,171.19,10,22,0
2265,15433.0,533.3,41,213,1
2266,15434.0,1041.48,55,7,0
2267,15435.0,149.29,29,21,0
2268,15436.0,1122.53,329,11,0
2269,15437.0,200.16,45,261,1
2270,15438.0,156.57999999999998,25,130,0
2271,15440.0,383.68,62,54,0
2272,15442.0,594.0,2,248,1
